shot_id,phase,n_slices,n_ood_slices,r_OOD,train_fraction_membership
20114,train,12,0,0,"25,100"
20115,train,24,0,0,100
20119,train,11,0,0,"50,100"
20122,train,16,0,0,"25,100"
20127,train,28,0,0,100
20130,train,18,0,0,"50,100"
20152,train,39,0,0,"25,50,100"
20157,train,38,0,0,100
20161,train,34,0,0,"50,100"
20162,train,36,0,0,100
20164,train,47,0,0,"50,100"
20165,train,48,0,0,"25,100"
20166,train,9,0,0,100
20167,train,43,0,0,"50,100"
20169,train,48,0,0,"50,100"
20172,train,38,0,0,"25,50,100"
20227,train,36,0,0,"25,100"
20228,train,40,0,0,"5,25,100"
20229,train,36,0,0,"50,100"
20231,train,35,0,0,100
20232,train,7,0,0,100
20233,train,14,0,0,"25,100"
20234,train,22,0,0,"50,100"
20235,train,25,0,0,"50,100"
20236,train,23,0,0,"25,100"
20239,train,35,0,0,"25,100"
20240,train,46,0,0,"25,100"
20241,train,48,0,0,100
20242,train,44,0,0,"25,100"
20243,train,45,0,0,"50,100"
20244,train,47,0,0,"25,50,100"
20247,train,47,0,0,"50,100"
20253,train,78,0,0,"25,50,100"
20254,train,82,0,0,"50,100"
20256,train,79,0,0,"25,100"
20257,train,89,0,0,"50,100"
20258,train,50,0,0,"25,50,100"
20259,train,39,0,0,"25,100"
20260,train,27,0,0,100
20262,train,26,0,0,"25,50,100"
20264,train,8,0,0,100
20267,train,26,0,0,"50,100"
20270,train,45,0,0,"50,100"
20271,train,51,0,0,"50,100"
20272,train,53,0,0,"25,100"
20274,train,51,0,0,"50,100"
20275,train,49,0,0,100
20276,train,52,0,0,100
20277,train,49,0,0,"25,100"
20278,train,50,0,0,100
20279,train,51,0,0,"25,50,100"
20280,train,47,0,0,"50,100"
20281,train,50,0,0,100
20283,train,47,0,0,"25,100"
20284,train,51,0,0,"50,100"
20285,train,37,0,0,"50,100"
20286,train,49,0,0,"5,100"
20287,train,53,0,0,100
20288,train,66,0,0,"25,50,100"
20289,train,55,0,0,100
20291,train,60,0,0,"25,50,100"
20294,train,51,0,0,"25,50,100"
20296,train,50,0,0,100
20297,train,50,0,0,100
20298,train,47,0,0,100
20299,train,50,0,0,100
20300,train,48,0,0,"50,100"
20301,train,56,0,0,"50,100"
20302,train,48,0,0,"25,100"
20303,train,47,0,0,"25,50,100"
20304,train,49,0,0,"50,100"
20305,train,43,0,0,"50,100"
20306,train,57,0,0,100
20307,train,8,0,0,"50,100"
20308,train,43,0,0,"50,100"
20309,train,61,0,0,"25,100"
20310,train,15,0,0,100
20311,train,19,0,0,"50,100"
20312,train,21,0,0,"25,50,100"
20313,train,29,0,0,100
20314,train,22,0,0,"50,100"
20315,train,3,0,0,"50,100"
20316,train,23,0,0,100
20317,train,19,0,0,100
20318,train,20,0,0,"50,100"
20319,train,20,0,0,"25,50,100"
20320,train,22,0,0,100
20321,train,53,0,0,"50,100"
20322,train,54,0,0,100
20325,train,49,0,0,100
20328,train,51,0,0,100
20329,train,41,0,0,100
20331,train,50,0,0,"50,100"
20332,train,52,0,0,100
20333,train,56,0,0,"25,50,100"
20334,train,48,0,0,100
20335,train,46,0,0,"25,100"
20336,train,56,0,0,"50,100"
20337,train,38,0,0,"25,100"
20341,train,48,0,0,100
20342,train,39,0,0,100
20343,train,43,0,0,"25,50,100"
20345,train,51,0,0,100
20349,train,40,0,0,"5,100"
20351,train,47,0,0,"50,100"
20352,train,64,0,0,100
20354,train,58,0,0,"25,50,100"
20355,train,53,0,0,"50,100"
20356,train,62,0,0,100
20358,train,39,0,0,"50,100"
20362,train,45,0,0,"50,100"
20365,train,39,0,0,100
20366,train,39,0,0,"25,50,100"
20367,train,41,0,0,"50,100"
20368,train,40,0,0,100
20370,train,38,0,0,"25,50,100"
20373,train,49,0,0,"25,50,100"
20374,train,27,0,0,100
20376,train,26,0,0,"50,100"
20377,train,64,0,0,100
20378,train,41,0,0,100
20379,train,41,0,0,100
20380,train,59,0,0,"50,100"
20382,train,50,0,0,100
20383,train,42,0,0,"25,100"
20384,train,38,0,0,"25,100"
20385,train,47,0,0,100
20386,train,40,0,0,"50,100"
20387,train,50,0,0,100
20389,train,45,0,0,"50,100"
20391,train,40,0,0,100
20392,train,28,0,0,"5,100"
20393,train,27,0,0,100
20394,train,39,0,0,"25,100"
20395,train,37,0,0,100
20396,train,46,0,0,100
20397,train,36,0,0,"25,100"
20398,train,28,0,0,"25,50,100"
20399,train,22,0,0,"25,100"
20400,train,25,0,0,"25,100"
20403,train,49,0,0,"50,100"
20404,train,62,0,0,100
20405,train,49,0,0,100
20406,train,52,0,0,"50,100"
20407,train,42,0,0,100
20408,train,61,0,0,100
20409,train,44,0,0,"25,100"
20410,train,65,0,0,"5,100"
20411,train,46,0,0,"25,50,100"
20412,train,44,0,0,"25,50,100"
20413,train,39,0,0,"50,100"
20419,train,21,0,0,100
20424,train,47,0,0,"25,100"
20426,train,49,0,0,100
20427,train,44,0,0,100
20428,train,44,0,0,"5,50,100"
20429,train,59,0,0,"50,100"
20430,train,51,0,0,"50,100"
20431,train,77,0,0,"25,50,100"
20434,train,74,0,0,100
20435,train,83,0,0,"50,100"
20436,train,73,0,0,100
20437,train,80,0,0,"50,100"
20438,train,81,0,0,100
20439,train,76,0,0,"50,100"
20440,train,83,0,0,"50,100"
20447,train,83,0,0,100
20448,train,74,0,0,"50,100"
20449,train,88,0,0,100
20450,train,78,0,0,100
20451,train,80,0,0,"25,50,100"
20452,train,87,0,0,100
20455,train,71,0,0,100
20456,train,84,0,0,"50,100"
20457,train,50,0,0,100
20458,train,52,0,0,"25,50,100"
20459,train,83,0,0,100
20461,train,85,0,0,"25,50,100"
20462,train,85,0,0,100
20463,train,85,0,0,"25,50,100"
20464,train,55,0,0,"50,100"
20465,train,54,0,0,"25,50,100"
20466,train,36,0,0,"25,100"
20467,train,42,0,0,"25,100"
20470,train,53,0,0,"50,100"
20472,train,55,0,0,"50,100"
20473,train,64,0,0,"50,100"
20474,train,58,0,0,100
20475,train,47,0,0,"50,100"
20476,train,44,0,0,100
20477,train,48,0,0,"50,100"
20478,train,50,0,0,"50,100"
20479,train,68,0,0,"50,100"
20480,train,57,0,0,"25,50,100"
20482,train,50,0,0,100
20483,train,61,0,0,"25,100"
20484,train,55,0,0,100
20485,train,50,0,0,"50,100"
20486,train,52,0,0,100
20487,train,43,0,0,100
20488,train,53,0,0,"50,100"
20490,train,65,0,0,"50,100"
20491,train,49,0,0,"1,25,100"
20492,train,32,0,0,"50,100"
20493,train,45,0,0,"25,100"
20494,train,68,0,0,"5,100"
20495,train,42,0,0,100
20496,train,52,0,0,100
20497,train,57,0,0,100
20498,train,66,0,0,100
20499,train,62,0,0,"50,100"
20505,train,47,0,0,"50,100"
20506,train,48,0,0,"50,100"
20507,train,41,0,0,"50,100"
20508,train,35,0,0,100
20509,train,61,0,0,"25,50,100"
20510,train,38,0,0,"50,100"
20511,train,49,0,0,100
20512,train,45,0,0,100
20513,train,57,0,0,"25,50,100"
20514,train,2,0,0,"25,100"
20515,train,39,0,0,100
20516,train,64,0,0,"25,50,100"
20517,train,65,0,0,100
20518,train,62,0,0,"25,100"
20519,train,47,0,0,"50,100"
20520,train,61,0,0,100
20521,train,53,0,0,"50,100"
20522,train,66,0,0,"5,100"
20525,train,48,0,0,"25,100"
20527,train,21,0,0,"50,100"
20528,train,23,0,0,"50,100"
20529,train,31,0,0,100
20532,train,49,0,0,"25,50,100"
20533,train,47,0,0,"25,100"
20534,train,37,0,0,100
20536,train,38,0,0,"25,100"
20542,train,36,0,0,100
20543,train,37,0,0,"50,100"
20544,train,35,0,0,"25,100"
20545,train,35,0,0,"50,100"
20546,train,37,0,0,"50,100"
20547,train,35,0,0,"50,100"
20549,train,26,0,0,"1,50,100"
20553,train,28,0,0,"50,100"
20554,train,4,0,0,100
20555,train,24,0,0,"25,50,100"
20562,train,34,0,0,"50,100"
20563,train,31,0,0,100
20564,train,26,0,0,"50,100"
20565,train,26,0,0,100
20566,train,35,0,0,"50,100"
20567,train,32,0,0,100
20568,train,30,0,0,"50,100"
20569,train,26,0,0,"50,100"
20570,train,34,0,0,"50,100"
20572,train,2,0,0,"50,100"
20573,train,12,0,0,"1,25,50,100"
20574,train,18,0,0,100
20575,train,2,0,0,100
20576,train,3,0,0,"25,100"
20577,train,4,0,0,"5,25,100"
20578,train,12,0,0,"50,100"
20579,train,20,0,0,100
20581,train,14,0,0,"25,50,100"
20582,train,15,0,0,"25,50,100"
20583,train,20,0,0,100
20590,train,45,0,0,100
20594,train,5,0,0,"1,50,100"
20603,train,1,0,0,"25,100"
20604,train,13,0,0,100
20611,train,41,0,0,"50,100"
20612,train,58,0,0,100
20614,train,51,0,0,"50,100"
20615,train,45,0,0,"50,100"
20618,train,45,0,0,"50,100"
20624,train,49,0,0,"25,50,100"
20627,train,29,1,0.0344827586,100
20628,train,25,0,0,"25,50,100"
20630,train,9,0,0,100
20631,train,15,0,0,"25,100"
20636,train,44,0,0,100
20637,train,59,0,0,100
20639,train,68,0,0,100
20640,train,70,0,0,100
20641,train,65,0,0,"50,100"
20642,train,69,0,0,100
20643,train,50,0,0,"1,100"
20644,train,68,0,0,100
20645,train,59,0,0,"50,100"
20646,train,49,0,0,"50,100"
20647,train,60,0,0,100
20649,train,39,0,0,100
20650,train,63,0,0,"50,100"
20651,train,68,0,0,"25,100"
20655,train,47,0,0,"50,100"
20657,train,60,0,0,100
20658,train,69,0,0,"5,25,50,100"
20659,train,61,0,0,"50,100"
20661,train,60,0,0,"25,100"
20662,train,62,0,0,"25,50,100"
20676,train,48,0,0,"50,100"
20678,train,39,0,0,"50,100"
20681,train,66,0,0,"50,100"
20682,train,57,0,0,"1,100"
20683,train,52,0,0,"50,100"
20684,train,48,0,0,"25,50,100"
20685,train,46,0,0,100
20686,train,55,0,0,100
20687,train,43,0,0,"50,100"
20690,train,53,0,0,100
20691,train,44,0,0,"25,100"
20692,train,20,0,0,"50,100"
20693,train,15,0,0,"25,100"
20695,train,30,0,0,"25,50,100"
20696,train,23,0,0,"50,100"
20698,train,24,0,0,"50,100"
20699,train,13,0,0,"50,100"
20702,train,44,0,0,100
20703,train,44,0,0,"50,100"
20707,train,6,0,0,100
20708,train,7,0,0,100
20709,train,5,0,0,"25,100"
20711,train,7,0,0,"50,100"
20713,train,10,0,0,100
20714,train,7,0,0,"50,100"
20715,train,8,0,0,"5,25,50,100"
20716,train,6,0,0,100
20722,train,46,0,0,"50,100"
20723,train,48,0,0,100
20724,train,24,0,0,"25,100"
20727,train,23,0,0,"50,100"
20728,train,29,0,0,100
20729,train,21,0,0,"25,100"
20735,train,46,0,0,"25,100"
20736,train,3,0,0,"50,100"
20737,train,22,0,0,100
20762,train,45,0,0,"50,100"
20763,train,50,0,0,100
20764,train,45,0,0,100
20765,train,67,0,0,"50,100"
20767,train,66,0,0,100
20769,train,64,0,0,100
20770,train,41,0,0,100
20771,train,64,0,0,"25,100"
20773,train,37,0,0,100
20774,train,18,0,0,"25,50,100"
20775,train,37,0,0,100
20790,train,46,0,0,100
20791,train,22,0,0,"50,100"
20792,train,17,0,0,"25,100"
20793,train,13,0,0,100
20794,train,69,0,0,"50,100"
20795,train,81,0,0,"50,100"
20796,train,73,0,0,"50,100"
20798,train,77,0,0,100
20799,train,70,0,0,"50,100"
20800,train,79,0,0,"50,100"
20801,train,82,0,0,"50,100"
20802,train,72,0,0,100
20803,train,69,0,0,100
20805,train,85,0,0,100
20806,train,82,0,0,"50,100"
20807,train,22,0,0,"50,100"
20808,train,11,0,0,"50,100"
20809,train,17,0,0,"25,50,100"
20810,train,13,0,0,"50,100"
20813,train,45,0,0,"50,100"
20814,train,10,0,0,"25,100"
20815,train,5,0,0,"25,50,100"
20816,train,33,0,0,"25,100"
20817,train,2,0,0,100
20818,train,2,0,0,"25,50,100"
20819,train,29,0,0,"50,100"
20820,train,32,0,0,100
20821,train,30,0,0,"50,100"
20822,train,32,0,0,100
20823,train,31,0,0,"50,100"
20824,train,45,0,0,"50,100"
20825,train,37,0,0,"50,100"
20826,train,29,0,0,"50,100"
20827,train,38,0,0,100
20828,train,29,0,0,100
20831,train,46,0,0,100
20834,train,14,0,0,"50,100"
20835,train,16,0,0,100
20836,train,1,0,0,100
20838,train,29,0,0,"50,100"
20839,train,2,0,0,100
20840,train,2,0,0,"25,50,100"
20841,train,41,0,0,100
20842,train,45,0,0,100
20843,train,36,0,0,"50,100"
20845,train,29,0,0,"25,50,100"
20847,train,25,0,0,100
20848,train,39,0,0,"50,100"
20849,train,42,0,0,"50,100"
20850,train,46,0,0,"50,100"
20851,train,38,0,0,"50,100"
20852,train,44,0,0,"50,100"
20853,train,35,0,0,100
20856,train,42,0,0,100
20858,train,38,0,0,"25,50,100"
20859,train,44,0,0,100
20860,train,50,0,0,"25,50,100"
20861,train,38,0,0,100
20862,train,51,0,0,100
20863,train,45,0,0,"50,100"
20864,train,65,0,0,100
20866,train,54,0,0,"25,100"
20867,train,43,0,0,100
20868,train,51,0,0,"50,100"
20869,train,41,0,0,100
20870,train,11,0,0,"50,100"
20871,train,18,0,0,"50,100"
20872,train,29,0,0,100
20873,train,23,0,0,100
20874,train,30,0,0,"5,50,100"
20876,train,50,0,0,100
20877,train,60,0,0,"25,100"
20878,train,49,0,0,"50,100"
20879,train,51,0,0,"25,100"
20880,train,5,0,0,"5,100"
20881,train,27,0,0,"25,100"
20884,train,51,0,0,"50,100"
20889,train,21,0,0,"25,100"
20898,train,11,0,0,100
20909,train,50,0,0,100
20917,train,3,0,0,100
20918,train,25,2,0.08,"50,100"
20919,train,25,0,0,"50,100"
20920,train,29,0,0,"25,50,100"
20922,train,16,0,0,"50,100"
20923,train,31,0,0,"50,100"
20924,train,19,0,0,"25,100"
20925,train,18,0,0,100
20926,train,15,0,0,100
20927,train,34,0,0,100
20961,train,41,0,0,"50,100"
20962,train,12,0,0,"1,100"
20963,train,5,0,0,"25,50,100"
20964,train,54,0,0,"25,100"
20965,train,43,0,0,"25,50,100"
20966,train,38,0,0,"50,100"
20967,train,28,0,0,"50,100"
20968,train,29,0,0,"50,100"
20969,train,10,0,0,"25,50,100"
20976,train,38,0,0,100
20977,train,41,0,0,"50,100"
20979,train,46,0,0,"25,50,100"
20980,train,46,0,0,"25,100"
20982,train,48,0,0,"25,100"
20983,train,46,0,0,100
20984,train,44,0,0,100
20985,train,48,0,0,100
20998,train,50,0,0,"50,100"
21004,train,30,0,0,100
21005,train,10,0,0,"50,100"
21006,train,17,0,0,100
21007,train,17,0,0,100
21008,train,84,0,0,"50,100"
21009,train,82,0,0,"50,100"
21010,train,21,0,0,"50,100"
21011,train,80,0,0,"25,100"
21013,train,42,0,0,100
21014,train,35,0,0,100
21015,train,70,0,0,"50,100"
21016,train,60,0,0,100
21045,train,26,0,0,"50,100"
21046,train,25,0,0,100
21049,train,16,0,0,"25,100"
21050,train,5,0,0,"25,100"
21051,train,10,0,0,100
21055,train,50,0,0,100
21056,train,4,0,0,"50,100"
21059,train,24,0,0,100
21060,train,24,0,0,"25,50,100"
21061,train,21,0,0,100
21062,train,11,0,0,"25,100"
21063,train,8,0,0,100
21066,train,6,0,0,"50,100"
21068,train,17,0,0,"50,100"
21069,train,10,0,0,100
21070,train,9,0,0,"50,100"
21071,train,18,0,0,100
21073,train,19,0,0,"25,50,100"
21074,train,10,0,0,"50,100"
21075,train,17,0,0,"25,50,100"
21084,train,47,0,0,"50,100"
21085,train,10,0,0,"50,100"
21086,train,6,0,0,"25,50,100"
21160,train,20,0,0,100
21161,train,26,0,0,"25,50,100"
21165,train,30,0,0,100
21167,train,33,0,0,"50,100"
21168,train,31,0,0,100
21169,train,34,0,0,100
21170,train,35,0,0,100
21171,train,32,0,0,"25,50,100"
21172,train,39,0,0,"25,100"
21257,train,47,0,0,"50,100"
21258,train,50,0,0,100
21259,train,69,0,0,"5,50,100"
21260,train,53,0,0,"50,100"
21262,train,37,0,0,100
21263,train,39,0,0,100
21266,train,36,0,0,"50,100"
21267,train,28,0,0,"50,100"
21268,train,21,0,0,100
21269,train,38,0,0,"50,100"
21270,train,28,0,0,"1,25,100"
21271,train,28,0,0,100
21272,train,32,0,0,"25,100"
21273,train,46,0,0,"50,100"
21274,train,41,0,0,"50,100"
21275,train,31,0,0,"25,100"
21276,train,42,0,0,"50,100"
21277,train,22,0,0,"25,50,100"
21278,train,31,0,0,"25,100"
21280,train,33,0,0,"25,50,100"
21284,train,30,0,0,100
21285,train,61,0,0,"50,100"
21286,train,61,0,0,"50,100"
21287,train,62,0,0,100
21288,train,64,0,0,100
21289,train,60,0,0,"5,50,100"
21290,train,68,0,0,100
21291,train,78,0,0,"50,100"
21293,train,75,0,0,"50,100"
21294,train,78,0,0,"50,100"
21295,train,80,0,0,"50,100"
21296,train,77,0,0,"50,100"
21297,train,75,0,0,"50,100"
21300,train,73,0,0,"1,50,100"
21301,train,73,0,0,100
21302,train,71,0,0,"5,50,100"
21303,train,68,0,0,100
21304,train,69,0,0,100
21308,train,46,0,0,"25,50,100"
21309,train,29,0,0,100
21310,train,17,0,0,"25,50,100"
21311,train,18,0,0,"50,100"
21313,train,18,0,0,"25,50,100"
21314,train,14,0,0,"50,100"
21315,train,26,0,0,"5,50,100"
21316,train,19,0,0,"50,100"
21317,train,21,0,0,"50,100"
21318,train,17,0,0,100
21319,train,29,0,0,"50,100"
21320,train,10,0,0,"50,100"
21321,train,9,0,0,100
21322,train,17,0,0,100
21323,train,31,0,0,100
21324,train,26,0,0,"50,100"
21325,train,17,0,0,100
21326,train,15,0,0,"50,100"
21327,train,29,0,0,"50,100"
21328,train,19,0,0,"25,50,100"
21329,train,10,0,0,100
21330,train,21,0,0,100
21333,train,52,0,0,100
21336,train,41,0,0,"1,100"
21338,train,33,0,0,"50,100"
21339,train,24,0,0,"5,100"
21340,train,19,0,0,"25,100"
21342,train,36,0,0,100
21343,train,55,0,0,"50,100"
21344,train,52,0,0,"25,100"
21346,train,38,0,0,"25,100"
21347,train,33,0,0,"5,25,100"
21348,train,28,0,0,"25,100"
21349,train,33,0,0,100
21350,train,31,0,0,100
21351,train,29,0,0,100
21352,train,12,0,0,"50,100"
21353,train,18,0,0,"25,100"
21354,train,22,0,0,"25,100"
21355,train,19,0,0,100
21356,train,83,0,0,100
21357,train,83,0,0,"50,100"
21358,train,83,0,0,"50,100"
21359,train,79,0,0,"50,100"
21362,train,45,0,0,"25,50,100"
21388,train,46,0,0,"25,50,100"
21412,train,83,0,0,"25,50,100"
21413,train,64,0,0,100
21417,train,8,0,0,"50,100"
21426,train,32,0,0,"5,25,50,100"
21427,train,18,0,0,100
21428,train,22,0,0,"5,50,100"
21429,train,26,0,0,"25,100"
21430,train,24,0,0,"5,100"
21433,train,46,0,0,100
21434,train,29,0,0,100
21435,train,24,0,0,"5,50,100"
21436,train,14,0,0,"50,100"
21437,train,26,0,0,"50,100"
21438,train,38,0,0,100
21444,train,49,0,0,"25,50,100"
21445,train,21,0,0,"25,50,100"
21446,train,23,0,0,"25,50,100"
21447,train,16,0,0,"50,100"
21449,train,19,0,0,"25,50,100"
21450,train,15,0,0,"50,100"
21452,train,19,0,0,100
21453,train,20,0,0,"25,100"
21454,train,10,0,0,100
21457,train,42,0,0,100
21461,train,25,0,0,"50,100"
21462,train,24,0,0,100
21463,train,27,0,0,"50,100"
21464,train,31,0,0,"50,100"
21465,train,28,0,0,100
21466,train,21,0,0,"50,100"
21467,train,22,0,0,"50,100"
21468,train,51,0,0,100
21469,train,2,0,0,"25,100"
21470,train,34,0,0,"25,50,100"
21471,train,39,0,0,100
21472,train,52,0,0,"5,100"
21473,train,55,0,0,"25,50,100"
21474,train,48,0,0,"50,100"
21475,train,32,0,0,100
21476,train,48,0,0,100
21479,train,45,0,0,"5,100"
21480,train,30,0,0,100
21483,train,16,0,0,"50,100"
21484,train,25,0,0,100
21485,train,28,0,0,"25,50,100"
21486,train,26,0,0,"25,50,100"
21487,train,20,0,0,"50,100"
21489,train,20,0,0,100
21490,train,19,0,0,"50,100"
21491,train,12,0,0,"25,50,100"
21492,train,1,0,0,100
21498,train,44,0,0,"5,100"
21499,train,36,0,0,"50,100"
21501,train,57,0,0,100
21502,train,45,0,0,100
21503,train,40,0,0,"1,100"
21504,train,31,0,0,"25,50,100"
21505,train,41,0,0,100
21506,train,52,0,0,100
21507,train,34,0,0,100
21508,train,43,0,0,"25,50,100"
21509,train,42,0,0,"25,50,100"
21511,train,41,0,0,"50,100"
21512,train,43,0,0,"50,100"
21514,train,40,0,0,"25,100"
21515,train,52,0,0,100
21516,train,43,0,0,"50,100"
21517,train,43,0,0,100
21518,train,50,0,0,"25,100"
21519,train,37,0,0,100
21523,train,21,0,0,"25,50,100"
21525,train,18,0,0,"25,50,100"
21548,train,42,0,0,100
21549,train,19,0,0,100
21550,train,26,0,0,100
21551,train,23,0,0,"25,100"
21552,train,18,0,0,100
21554,train,23,0,0,"50,100"
21555,train,22,0,0,"25,50,100"
21556,train,50,0,0,100
21557,train,42,0,0,"50,100"
21558,train,43,0,0,"50,100"
21559,train,32,0,0,100
21560,train,32,0,0,"50,100"
21561,train,53,0,0,"25,100"
21562,train,44,0,0,100
21563,train,46,0,0,"25,100"
21564,train,33,0,0,100
21565,train,42,0,0,"50,100"
21566,train,32,0,0,"50,100"
21567,train,17,0,0,100
21568,train,21,0,0,"25,100"
21569,train,37,0,0,"50,100"
21570,train,23,0,0,100
21571,train,20,0,0,100
21572,train,37,0,0,"50,100"
21573,train,36,0,0,"25,100"
21574,train,24,0,0,"50,100"
21576,train,15,0,0,"25,50,100"
21577,train,21,0,0,"25,50,100"
21578,train,29,0,0,100
21579,train,22,0,0,"50,100"
21582,train,42,0,0,100
21583,train,38,0,0,100
21584,train,36,0,0,"25,100"
21585,train,20,0,0,"25,50,100"
21586,train,22,0,0,100
21588,train,77,0,0,"50,100"
21589,train,73,0,0,"25,50,100"
21590,train,72,0,0,"50,100"
21591,train,40,0,0,"50,100"
21592,train,38,0,0,100
21593,train,21,0,0,"50,100"
21594,train,21,0,0,"50,100"
21595,train,44,0,0,"50,100"
21596,train,43,0,0,"25,50,100"
21618,train,39,0,0,"50,100"
21619,train,28,0,0,"50,100"
21620,train,38,0,0,"25,100"
21622,train,22,0,0,"50,100"
21623,train,14,0,0,"25,100"
21624,train,17,0,0,100
21625,train,22,0,0,"50,100"
21626,train,23,0,0,"25,100"
21627,train,24,0,0,100
21628,train,14,0,0,"25,50,100"
21632,train,42,0,0,"25,50,100"
21633,train,40,0,0,"50,100"
21635,train,42,0,0,100
21636,train,44,0,0,"50,100"
21637,train,40,0,0,"50,100"
21638,train,48,0,0,100
21639,train,45,0,0,"50,100"
21640,train,45,0,0,"25,50,100"
21641,train,27,0,0,"50,100"
21642,train,33,0,0,100
21646,train,39,0,0,"50,100"
21647,train,18,0,0,"25,100"
21648,train,24,0,0,100
21649,train,28,0,0,"25,50,100"
21651,train,7,0,0,"50,100"
21668,train,15,0,0,"50,100"
21681,train,37,0,0,"1,100"
21682,train,76,0,0,"25,100"
21683,train,72,0,0,"50,100"
21684,train,79,0,0,"25,50,100"
21685,train,79,0,0,"50,100"
21686,train,70,0,0,100
21687,train,70,0,0,"50,100"
21688,train,70,0,0,100
21689,train,43,0,0,"50,100"
21690,train,32,0,0,"25,50,100"
21691,train,39,0,0,100
21695,train,44,0,0,"25,50,100"
21696,train,75,0,0,100
21697,train,75,0,0,"5,100"
21698,train,72,0,0,100
21699,train,74,0,0,"25,50,100"
21701,train,75,0,0,100
21703,train,68,0,0,100
21704,train,71,0,0,"50,100"
21705,train,69,0,0,"25,50,100"
21706,train,67,0,0,100
21707,train,56,0,0,100
21708,train,68,0,0,"1,5,50,100"
21709,train,69,0,0,"50,100"
21711,train,72,0,0,"50,100"
21712,train,71,0,0,"50,100"
21713,train,62,0,0,100
21714,train,75,0,0,"50,100"
21715,train,44,0,0,"50,100"
21716,train,38,0,0,"25,50,100"
21717,train,3,0,0,"50,100"
21718,train,43,0,0,"50,100"
21719,train,42,0,0,"25,100"
21723,train,44,0,0,"50,100"
21724,train,40,0,0,"50,100"
21725,train,38,0,0,100
21727,train,16,0,0,"50,100"
21730,train,64,0,0,"50,100"
21735,train,91,0,0,"25,50,100"
21738,train,90,0,0,100
21739,train,88,0,0,"50,100"
21740,train,38,0,0,100
21741,train,65,0,0,"50,100"
21742,train,52,0,0,"50,100"
21744,train,35,0,0,100
21748,train,43,0,0,"25,50,100"
21749,train,56,0,0,"50,100"
21750,train,16,0,0,100
21752,train,29,0,0,"1,50,100"
21753,train,23,0,0,"50,100"
21754,train,22,0,0,100
21761,train,41,0,0,"50,100"
21773,train,72,0,0,"25,100"
21774,train,47,0,0,100
21775,train,70,0,0,100
21776,train,14,0,0,"5,100"
21777,train,30,0,0,"50,100"
21778,train,20,0,0,"25,50,100"
21779,train,33,0,0,"25,100"
21780,train,32,0,0,100
21781,train,38,0,0,100
21782,train,44,0,0,"25,100"
21784,train,41,0,0,"50,100"
21785,train,44,0,0,"25,100"
21786,train,34,0,0,"50,100"
21787,train,33,0,0,"25,50,100"
21788,train,39,0,0,100
21789,train,49,0,0,100
21790,train,34,0,0,100
21791,train,6,0,0,"50,100"
21792,train,35,0,0,"25,50,100"
21793,train,35,0,0,100
21796,train,44,0,0,"50,100"
21798,train,24,0,0,"25,100"
21800,train,5,0,0,100
21806,train,2,0,0,"50,100"
21810,train,26,0,0,"25,50,100"
21811,train,37,0,0,"25,50,100"
21815,train,58,0,0,"25,100"
21816,train,57,0,0,100
21817,train,57,0,0,100
21820,train,67,0,0,100
21821,train,41,0,0,"50,100"
21823,train,43,0,0,100
21824,train,4,0,0,"50,100"
21825,train,50,0,0,100
21826,train,39,0,0,100
21827,train,17,0,0,"25,100"
21828,train,54,0,0,"25,100"
21829,train,29,0,0,"50,100"
21831,train,50,0,0,"50,100"
21832,train,57,0,0,"50,100"
21833,train,36,0,0,"50,100"
21835,train,27,0,0,"50,100"
21836,train,9,0,0,100
21837,train,15,0,0,"25,50,100"
21838,train,18,0,0,100
21841,train,43,0,0,"50,100"
21844,train,16,0,0,"25,100"
21845,train,21,0,0,100
21846,train,20,0,0,100
21847,train,17,0,0,100
21848,train,30,0,0,100
21849,train,16,0,0,"25,50,100"
21850,train,4,0,0,100
21851,train,31,0,0,"25,100"
21853,train,28,0,0,"25,100"
21854,train,15,0,0,100
21855,train,25,0,0,"50,100"
21856,train,76,0,0,100
21857,train,75,0,0,"25,50,100"
21858,train,83,0,0,100
21859,train,80,0,0,"25,50,100"
21860,train,85,0,0,"25,100"
21861,train,83,0,0,"50,100"
21862,train,78,0,0,"25,50,100"
21863,train,26,0,0,100
21866,train,46,0,0,"25,50,100"
21867,train,73,0,0,"25,50,100"
21868,train,45,0,0,"25,50,100"
21869,train,35,0,0,100
21870,train,40,0,0,"25,100"
21871,train,48,0,0,"25,50,100"
21872,train,51,0,0,100
21873,train,40,0,0,"25,100"
21874,train,37,0,0,100
21875,train,46,0,0,100
21876,train,43,0,0,"25,100"
21877,train,48,0,0,"50,100"
21879,train,49,0,0,100
21881,train,42,0,0,"25,50,100"
21882,train,40,0,0,"50,100"
21883,train,35,0,0,100
21884,train,51,0,0,"25,50,100"
21886,train,54,0,0,"25,50,100"
21887,train,38,0,0,100
21888,train,53,0,0,"25,50,100"
21890,train,9,0,0,"25,50,100"
21891,train,20,0,0,100
21892,train,42,0,0,"25,50,100"
21895,train,45,0,0,100
21896,train,54,0,0,"25,50,100"
21897,train,26,0,0,"50,100"
21898,train,36,0,0,"25,100"
21899,train,37,0,0,"50,100"
21900,train,42,0,0,100
21901,train,46,0,0,"50,100"
21902,train,37,0,0,100
21904,train,32,0,0,100
21905,train,36,0,0,"50,100"
21906,train,22,0,0,"25,100"
