phase,train_fractions_nested,shot_id,target_time,sample_id
train,100 50 25 10 5,11816,0.31,11816_t0.31_real
train,100 50 25 10 5,11816,0.325,11816_t0.325_real
train,100 50 25 10 5,11816,0.32,11816_t0.32_real
train,100 50 25 10 5,11816,0.335,11816_t0.335_real
train,100 50 25 10 5,11816,0.33,11816_t0.33_real
train,100 50 25 10 5,11816,0.34,11816_t0.34_real
train,100 50 25 10 5,11816,0.2999999999999999,11816_t0.3_real
train,100,11817,0.2349999999999999,11817_t0.235_real
train,100,11817,0.23,11817_t0.23_real
train,100,11817,0.275,11817_t0.275_real
train,100,11817,0.2849999999999999,11817_t0.285_real
train,100,11817,0.2949999999999999,11817_t0.295_real
train,100,11817,0.2899999999999999,11817_t0.29_real
train,100,11817,0.2,11817_t0.2_real
train,100,11817,0.2999999999999999,11817_t0.3_real
train,100,11818,0.05,11818_t0.05_real
train,100,11818,0.0749999999999999,11818_t0.075_real
train,100,11818,0.085,11818_t0.085_real
train,100,11818,0.08,11818_t0.08_real
train,100,11818,0.0899999999999999,11818_t0.09_real
train,100,11818,0.1499999999999999,11818_t0.15_real
train,100,11819,0.035,11819_t0.035_real
train,100,11819,0.0299999999999999,11819_t0.03_real
train,100,11819,0.05,11819_t0.05_real
train,100,11819,0.0749999999999999,11819_t0.075_real
train,100,11819,0.085,11819_t0.085_real
train,100,11819,0.08,11819_t0.08_real
train,100,11819,0.0899999999999999,11819_t0.09_real
train,100,11819,0.1449999999999999,11819_t0.145_real
train,100,11819,0.1749999999999999,11819_t0.175_real
train,100,11819,0.185,11819_t0.185_real
train,100,11819,0.1799999999999999,11819_t0.18_real
train,100,11819,0.195,11819_t0.195_real
train,100,11819,0.19,11819_t0.19_real
train,100,11819,0.2,11819_t0.2_real
train,100,11820,0.0749999999999999,11820_t0.075_real
train,100,11820,0.085,11820_t0.085_real
train,100,11820,0.08,11820_t0.08_real
train,100,11820,0.095,11820_t0.095_real
train,100,11820,0.0899999999999999,11820_t0.09_real
train,100,11820,0.135,11820_t0.135_real
train,100,11820,0.14,11820_t0.14_real
train,100,11820,0.185,11820_t0.185_real
train,100,11820,0.1799999999999999,11820_t0.18_real
train,100,11820,0.19,11820_t0.19_real
train,100,11820,0.1,11820_t0.1_real
train,100,11820,0.2049999999999999,11820_t0.205_real
train,100,11820,0.2099999999999999,11820_t0.21_real
train,100,11820,0.225,11820_t0.225_real
train,100,11820,0.22,11820_t0.22_real
train,100,11820,0.2349999999999999,11820_t0.235_real
train,100,11820,0.23,11820_t0.23_real
train,100,11820,0.2399999999999999,11820_t0.24_real
train,100,11820,0.25,11820_t0.25_real
train,100,11820,0.28,11820_t0.28_real
train,100,11820,0.2,11820_t0.2_real
train,100,11820,0.3049999999999999,11820_t0.305_real
train,100,11820,0.31,11820_t0.31_real
train,100,11821,0.04,11821_t0.04_real
train,100,11821,0.055,11821_t0.055_real
train,100,11821,0.0599999999999999,11821_t0.06_real
train,100,11821,0.0749999999999999,11821_t0.075_real
train,100,11821,0.115,11821_t0.115_real
train,100,11821,0.125,11821_t0.125_real
train,100,11821,0.12,11821_t0.12_real
train,100,11821,0.16,11821_t0.16_real
train,100,11821,0.1749999999999999,11821_t0.175_real
train,100,11821,0.185,11821_t0.185_real
train,100,11821,0.1799999999999999,11821_t0.18_real
train,100,11821,0.19,11821_t0.19_real
train,100 50 25 10 5,11822,0.035,11822_t0.035_real
train,100 50 25 10 5,11822,0.04,11822_t0.04_real
train,100 50 25 10 5,11822,0.055,11822_t0.055_real
train,100 50 25 10 5,11822,0.0749999999999999,11822_t0.075_real
train,100 50 25 10 5,11822,0.085,11822_t0.085_real
train,100 50 25 10 5,11822,0.08,11822_t0.08_real
train,100 50 25 10 5,11822,0.095,11822_t0.095_real
train,100 50 25 10 5,11822,0.0899999999999999,11822_t0.09_real
train,100 50 25 10 5,11822,0.115,11822_t0.115_real
train,100 50 25 10 5,11822,0.12,11822_t0.12_real
train,100 50 25 10 5,11822,0.165,11822_t0.165_real
train,100 50 25 10 5,11822,0.16,11822_t0.16_real
train,100 50 25 10 5,11822,0.17,11822_t0.17_real
train,100 50 25 10 5,11822,0.185,11822_t0.185_real
train,100 50 25 10 5,11822,0.1799999999999999,11822_t0.18_real
train,100 50 25 10 5,11822,0.195,11822_t0.195_real
train,100 50 25 10 5,11822,0.19,11822_t0.19_real
train,100 50 25 10 5,11822,0.1,11822_t0.1_real
train,100 50 25 10 5,11822,0.2049999999999999,11822_t0.205_real
train,100 50 25 10 5,11822,0.215,11822_t0.215_real
train,100 50 25 10 5,11822,0.2099999999999999,11822_t0.21_real
train,100 50 25 10 5,11822,0.22,11822_t0.22_real
train,100 50 25 10 5,11822,0.23,11822_t0.23_real
train,100 50 25 10 5,11822,0.2,11822_t0.2_real
train,100 50 25,11823,0.035,11823_t0.035_real
train,100 50 25,11823,0.0299999999999999,11823_t0.03_real
train,100 50 25,11823,0.05,11823_t0.05_real
train,100 50 25,11823,0.065,11823_t0.065_real
train,100 50 25,11823,0.0599999999999999,11823_t0.06_real
train,100 50 25,11823,0.0749999999999999,11823_t0.075_real
train,100 50 25,11823,0.07,11823_t0.07_real
train,100 50 25,11823,0.085,11823_t0.085_real
train,100 50 25,11823,0.08,11823_t0.08_real
train,100 50 25,11823,0.095,11823_t0.095_real
train,100 50 25,11823,0.0899999999999999,11823_t0.09_real
train,100 50 25,11823,0.115,11823_t0.115_real
train,100 50 25,11823,0.11,11823_t0.11_real
train,100 50 25,11823,0.125,11823_t0.125_real
train,100 50 25,11823,0.13,11823_t0.13_real
train,100 50 25,11823,0.1,11823_t0.1_real
train,100 50 25,11824,0.035,11824_t0.035_real
train,100 50 25,11824,0.0449999999999999,11824_t0.045_real
train,100 50 25,11824,0.04,11824_t0.04_real
train,100 50 25,11824,0.055,11824_t0.055_real
train,100 50 25,11824,0.0599999999999999,11824_t0.06_real
train,100 50,11825,0.055,11825_t0.055_real
train,100 50,11825,0.05,11825_t0.05_real
train,100 50,11825,0.165,11825_t0.165_real
train,100 50,11825,0.16,11825_t0.16_real
train,100 50,11825,0.1749999999999999,11825_t0.175_real
train,100 50,11825,0.2099999999999999,11825_t0.21_real
train,100 50,11825,0.2349999999999999,11825_t0.235_real
train,100 50,11825,0.23,11825_t0.23_real
train,100 50,11825,0.245,11825_t0.245_real
train,100 50,11825,0.2399999999999999,11825_t0.24_real
train,100 50,11825,0.2949999999999999,11825_t0.295_real
train,100,11826,0.13,11826_t0.13_real
train,100,11827,0.0449999999999999,11827_t0.045_real
train,100,11827,0.05,11827_t0.05_real
train,100,11827,0.0749999999999999,11827_t0.075_real
train,100,11827,0.085,11827_t0.085_real
train,100,11827,0.08,11827_t0.08_real
train,100,11827,0.155,11827_t0.155_real
train,100,11827,0.1499999999999999,11827_t0.15_real
train,100,11827,0.19,11827_t0.19_real
train,100,11827,0.2049999999999999,11827_t0.205_real
train,100,11827,0.215,11827_t0.215_real
train,100,11827,0.2099999999999999,11827_t0.21_real
train,100,11827,0.225,11827_t0.225_real
train,100,11827,0.22,11827_t0.22_real
train,100,11827,0.2349999999999999,11827_t0.235_real
train,100,11827,0.25,11827_t0.25_real
train,100,11827,0.315,11827_t0.315_real
train,100,11827,0.31,11827_t0.31_real
train,100,11827,0.325,11827_t0.325_real
train,100,11827,0.32,11827_t0.32_real
train,100,11827,0.335,11827_t0.335_real
train,100,11827,0.33,11827_t0.33_real
train,100,11827,0.34,11827_t0.34_real
train,100,11829,0.0749999999999999,11829_t0.075_real
train,100,11829,0.08,11829_t0.08_real
train,100,11829,0.115,11829_t0.115_real
train,100,11829,0.16,11829_t0.16_real
train,100,11829,0.1749999999999999,11829_t0.175_real
train,100,11829,0.195,11829_t0.195_real
train,100,11829,0.1,11829_t0.1_real
train,100,11829,0.2049999999999999,11829_t0.205_real
train,100,11829,0.2849999999999999,11829_t0.285_real
train,100,11829,0.2949999999999999,11829_t0.295_real
train,100,11829,0.2899999999999999,11829_t0.29_real
train,100,11829,0.3049999999999999,11829_t0.305_real
train,100,11829,0.315,11829_t0.315_real
train,100,11829,0.31,11829_t0.31_real
train,100,11829,0.2999999999999999,11829_t0.3_real
train,100,11830,0.055,11830_t0.055_real
train,100,11830,0.065,11830_t0.065_real
train,100,11830,0.0749999999999999,11830_t0.075_real
train,100,11830,0.07,11830_t0.07_real
train,100,11830,0.085,11830_t0.085_real
train,100,11830,0.08,11830_t0.08_real
train,100,11830,0.095,11830_t0.095_real
train,100,11830,0.0899999999999999,11830_t0.09_real
train,100,11830,0.1,11830_t0.1_real
train,100,11830,0.2049999999999999,11830_t0.205_real
train,100,11830,0.2099999999999999,11830_t0.21_real
train,100,11830,0.225,11830_t0.225_real
train,100 50 25 10 5,11831,0.065,11831_t0.065_real
train,100 50 25 10 5,11831,0.0599999999999999,11831_t0.06_real
train,100 50 25 10 5,11831,0.0749999999999999,11831_t0.075_real
train,100 50 25 10 5,11831,0.07,11831_t0.07_real
train,100 50 25 10 5,11831,0.085,11831_t0.085_real
train,100 50 25 10 5,11831,0.08,11831_t0.08_real
train,100 50 25 10 5,11831,0.095,11831_t0.095_real
train,100 50 25 10 5,11831,0.0899999999999999,11831_t0.09_real
train,100 50 25 10 5,11831,0.1799999999999999,11831_t0.18_real
train,100 50 25 10 5,11831,0.195,11831_t0.195_real
train,100 50 25 10 5,11831,0.19,11831_t0.19_real
train,100 50 25 10 5,11831,0.1,11831_t0.1_real
train,100 50 25 10 5,11831,0.2049999999999999,11831_t0.205_real
train,100 50 25 10 5,11831,0.22,11831_t0.22_real
train,100 50 25 10 5,11831,0.25,11831_t0.25_real
train,100 50 25 10 5,11831,0.265,11831_t0.265_real
train,100 50 25 10 5,11831,0.26,11831_t0.26_real
train,100 50 25 10 5,11831,0.275,11831_t0.275_real
train,100 50 25 10 5,11831,0.27,11831_t0.27_real
train,100 50 25 10 5,11831,0.2849999999999999,11831_t0.285_real
train,100 50 25 10 5,11831,0.28,11831_t0.28_real
train,100 50 25 10 5,11831,0.2949999999999999,11831_t0.295_real
train,100 50 25 10 5,11831,0.2899999999999999,11831_t0.29_real
train,100 50 25 10 5,11831,0.2,11831_t0.2_real
train,100 50 25 10 5,11831,0.3049999999999999,11831_t0.305_real
train,100 50 25 10 5,11831,0.31,11831_t0.31_real
train,100 50 25 10 5,11831,0.2999999999999999,11831_t0.3_real
train,100,11833,0.055,11833_t0.055_real
train,100,11833,0.05,11833_t0.05_real
train,100,11833,0.065,11833_t0.065_real
train,100,11833,0.0599999999999999,11833_t0.06_real
train,100,11833,0.0749999999999999,11833_t0.075_real
train,100,11833,0.07,11833_t0.07_real
train,100,11833,0.085,11833_t0.085_real
train,100,11833,0.08,11833_t0.08_real
train,100,11833,0.095,11833_t0.095_real
train,100,11833,0.0899999999999999,11833_t0.09_real
train,100 50,11834,0.19,11834_t0.19_real
train,100 50 25 10 5,11835,0.0449999999999999,11835_t0.045_real
train,100 50 25 10 5,11835,0.05,11835_t0.05_real
train,100 50 25 10 5,11835,0.065,11835_t0.065_real
train,100 50 25 10 5,11835,0.07,11835_t0.07_real
train,100 50 25 10 5,11835,0.125,11835_t0.125_real
train,100 50 25 10 5,11835,0.135,11835_t0.135_real
train,100 50 25 10 5,11835,0.14,11835_t0.14_real
train,100 50 25 10 5,11835,0.195,11835_t0.195_real
train,100 50 25 10 5,11835,0.2049999999999999,11835_t0.205_real
train,100 50 25 10 5,11835,0.2099999999999999,11835_t0.21_real
train,100 50 25 10 5,11835,0.225,11835_t0.225_real
train,100 50 25 10 5,11835,0.2349999999999999,11835_t0.235_real
train,100 50 25 10 5,11835,0.23,11835_t0.23_real
train,100 50 25 10 5,11835,0.2399999999999999,11835_t0.24_real
train,100 50 25 10 5,11835,0.275,11835_t0.275_real
train,100 50 25 10 5,11835,0.27,11835_t0.27_real
train,100 50 25 10 5,11835,0.28,11835_t0.28_real
train,100 50 25 10 5,11835,0.2,11835_t0.2_real
train,100 50 25 10 5,11835,0.33,11835_t0.33_real
train,100 50 25 10 5,11835,0.34,11835_t0.34_real
train,100 50 25,11836,0.115,11836_t0.115_real
train,100 50 25,11836,0.125,11836_t0.125_real
train,100 50 25,11836,0.1449999999999999,11836_t0.145_real
train,100 50 25,11836,0.3049999999999999,11836_t0.305_real
train,100 50 25,11836,0.315,11836_t0.315_real
train,100 50 25,11836,0.31,11836_t0.31_real
train,100 50 25,11836,0.325,11836_t0.325_real
train,100 50 25,11836,0.32,11836_t0.32_real
train,100 50 25,11836,0.33,11836_t0.33_real
train,100 50,11837,0.0749999999999999,11837_t0.075_real
train,100 50,11837,0.085,11837_t0.085_real
train,100 50,11837,0.08,11837_t0.08_real
train,100 50,11837,0.095,11837_t0.095_real
train,100 50,11837,0.0899999999999999,11837_t0.09_real
train,100 50,11837,0.125,11837_t0.125_real
train,100 50,11837,0.12,11837_t0.12_real
train,100 50,11837,0.1,11837_t0.1_real
train,100 50,11837,0.315,11837_t0.315_real
train,100 50,11837,0.31,11837_t0.31_real
train,100 50,11838,0.055,11838_t0.055_real
train,100 50,11838,0.0599999999999999,11838_t0.06_real
train,100 50,11838,0.0749999999999999,11838_t0.075_real
train,100 50,11838,0.125,11838_t0.125_real
train,100 50,11838,0.3049999999999999,11838_t0.305_real
train,100,11840,0.035,11840_t0.035_real
train,100,11840,0.0299999999999999,11840_t0.03_real
train,100,11840,0.0449999999999999,11840_t0.045_real
train,100,11840,0.04,11840_t0.04_real
train,100,11840,0.085,11840_t0.085_real
train,100,11840,0.095,11840_t0.095_real
train,100,11840,0.0899999999999999,11840_t0.09_real
train,100,11840,0.115,11840_t0.115_real
train,100,11840,0.11,11840_t0.11_real
train,100,11840,0.28,11840_t0.28_real
train,100,11840,0.34,11840_t0.34_real
train,100 50,11841,0.035,11841_t0.035_real
train,100 50,11841,0.04,11841_t0.04_real
train,100 50,11841,0.055,11841_t0.055_real
train,100 50,11841,0.0599999999999999,11841_t0.06_real
train,100 50,11841,0.0749999999999999,11841_t0.075_real
train,100 50,11841,0.085,11841_t0.085_real
train,100 50,11841,0.08,11841_t0.08_real
train,100 50,11841,0.125,11841_t0.125_real
train,100 50,11841,0.195,11841_t0.195_real
train,100 50,11841,0.19,11841_t0.19_real
train,100 50,11841,0.2049999999999999,11841_t0.205_real
train,100 50,11841,0.2099999999999999,11841_t0.21_real
train,100 50,11841,0.22,11841_t0.22_real
train,100 50,11841,0.2,11841_t0.2_real
train,100,11847,0.04,11847_t0.04_real
train,100,11847,0.055,11847_t0.055_real
train,100,11847,0.05,11847_t0.05_real
train,100,11847,0.065,11847_t0.065_real
train,100,11847,0.0599999999999999,11847_t0.06_real
train,100,11847,0.0749999999999999,11847_t0.075_real
train,100,11847,0.07,11847_t0.07_real
train,100,11847,0.085,11847_t0.085_real
train,100,11847,0.08,11847_t0.08_real
train,100,11847,0.0899999999999999,11847_t0.09_real
train,100,11847,0.115,11847_t0.115_real
train,100,11847,0.12,11847_t0.12_real
train,100,11847,0.135,11847_t0.135_real
train,100,11847,0.1449999999999999,11847_t0.145_real
train,100,11847,0.14,11847_t0.14_real
train,100,11847,0.155,11847_t0.155_real
train,100,11847,0.195,11847_t0.195_real
train,100,11847,0.19,11847_t0.19_real
train,100,11847,0.315,11847_t0.315_real
train,100,11847,0.325,11847_t0.325_real
train,100,11847,0.335,11847_t0.335_real
train,100,11847,0.33,11847_t0.33_real
train,100,11847,0.34,11847_t0.34_real
train,100,11847,0.3499999999999999,11847_t0.35_real
train,100,11848,0.125,11848_t0.125_real
train,100,11848,0.2049999999999999,11848_t0.205_real
train,100,11848,0.215,11848_t0.215_real
train,100,11848,0.22,11848_t0.22_real
train,100,11848,0.2349999999999999,11848_t0.235_real
train,100,11848,0.23,11848_t0.23_real
train,100,11848,0.245,11848_t0.245_real
train,100,11848,0.2399999999999999,11848_t0.24_real
train,100,11848,0.255,11848_t0.255_real
train,100,11848,0.25,11848_t0.25_real
train,100,11849,0.125,11849_t0.125_real
train,100,11849,0.215,11849_t0.215_real
train,100,11849,0.2099999999999999,11849_t0.21_real
train,100,11849,0.225,11849_t0.225_real
train,100,11849,0.22,11849_t0.22_real
train,100,11849,0.23,11849_t0.23_real
train,100,11849,0.245,11849_t0.245_real
train,100,11849,0.2399999999999999,11849_t0.24_real
train,100,11849,0.255,11849_t0.255_real
train,100,11849,0.25,11849_t0.25_real
train,100 50 25,11850,0.125,11850_t0.125_real
train,100 50 25,11850,0.12,11850_t0.12_real
train,100 50 25,11850,0.215,11850_t0.215_real
train,100 50 25,11850,0.2099999999999999,11850_t0.21_real
train,100 50 25,11850,0.2349999999999999,11850_t0.235_real
train,100 50 25,11850,0.23,11850_t0.23_real
train,100 50 25,11850,0.2399999999999999,11850_t0.24_real
train,100 50 25,11850,0.2,11850_t0.2_real
train,100 50,11851,0.1449999999999999,11851_t0.145_real
train,100 50,11851,0.19,11851_t0.19_real
train,100 50,11851,0.2049999999999999,11851_t0.205_real
train,100 50,11851,0.2099999999999999,11851_t0.21_real
train,100 50,11851,0.225,11851_t0.225_real
train,100 50,11851,0.22,11851_t0.22_real
train,100 50,11851,0.2349999999999999,11851_t0.235_real
train,100 50,11851,0.23,11851_t0.23_real
train,100 50,11851,0.245,11851_t0.245_real
train,100 50,11851,0.2399999999999999,11851_t0.24_real
train,100 50,11851,0.255,11851_t0.255_real
train,100 50,11851,0.25,11851_t0.25_real
train,100 50,11851,0.26,11851_t0.26_real
train,100 50,11851,0.2,11851_t0.2_real
train,100,11889,0.0749999999999999,11889_t0.075_real
train,100,11889,0.085,11889_t0.085_real
train,100,11889,0.08,11889_t0.08_real
train,100,11889,0.095,11889_t0.095_real
train,100,11889,0.105,11889_t0.105_real
train,100,11889,0.115,11889_t0.115_real
train,100,11889,0.11,11889_t0.11_real
train,100,11889,0.125,11889_t0.125_real
train,100,11889,0.12,11889_t0.12_real
train,100,11889,0.135,11889_t0.135_real
train,100,11889,0.13,11889_t0.13_real
train,100,11889,0.1449999999999999,11889_t0.145_real
train,100,11889,0.14,11889_t0.14_real
train,100,11889,0.1499999999999999,11889_t0.15_real
train,100,11889,0.1,11889_t0.1_real
train,100,11889,0.215,11889_t0.215_real
train,100,11889,0.225,11889_t0.225_real
train,100,11889,0.2349999999999999,11889_t0.235_real
train,100,11889,0.245,11889_t0.245_real
train,100,11889,0.26,11889_t0.26_real
train,100,11889,0.2849999999999999,11889_t0.285_real
train,100,11889,0.2949999999999999,11889_t0.295_real
train,100,11889,0.31,11889_t0.31_real
train,100,11889,0.32,11889_t0.32_real
train,100,11889,0.34,11889_t0.34_real
train,100 50 25,11890,0.065,11890_t0.065_real
train,100 50 25,11890,0.0599999999999999,11890_t0.06_real
train,100 50 25,11890,0.0749999999999999,11890_t0.075_real
train,100 50 25,11890,0.07,11890_t0.07_real
train,100 50 25,11890,0.085,11890_t0.085_real
train,100 50 25,11890,0.08,11890_t0.08_real
train,100 50 25,11890,0.095,11890_t0.095_real
train,100 50 25,11890,0.0899999999999999,11890_t0.09_real
train,100 50 25,11890,0.105,11890_t0.105_real
